시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202208,20,"39,900",6,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202208,23,"39,900",9,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202209,6,"39,900",10,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202209,6,"39,900",9,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.99,202211,8,"39,900",2,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202212,16,"39,900",10,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202302,14,"36,700",7,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202302,28,"37,000",9,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202303,3,"37,000",8,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202303,6,"36,700",6,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202303,6,"37,400",9,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202303,20,"37,000",6,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202303,21,"37,000",10,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202303,26,"37,000",10,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202304,10,"37,400",8,2022, ,,직거래,-
서울특별시 강서구 염창동,261-16,261,16,루미온,29.96,202304,17,"36,700",6,2022, ,,직거래,-
서울특별시 강서구 염창동,253-7,253,7,링크253,55.74,202304,16,"36,000",2,null, ,,중개거래,경기 부천시
서울특별시 강서구 염창동,267-10,267,10,서경팰리스,28.69,202304,5,"23,000",6,2018,공항대로65가길 31,,중개거래,서울 강서구
서울특별시 강서구 염창동,264-16,264,16,염창 이례타워벨리스,27.27,202206,10,"39,000",8,2022,공항대로71길 57,,직거래,-
서울특별시 강서구 염창동,264-16,264,16,염창 이례타워벨리스,27.27,202206,21,"39,000",10,2022,공항대로71길 57,,직거래,-
서울특별시 강서구 염창동,264-16,264,16,염창 이례타워벨리스,27.27,202207,6,"39,000",11,2022,공항대로71길 57,,직거래,-
서울특별시 강서구 염창동,264-16,264,16,염창 이례타워벨리스,27.27,202207,13,"39,000",6,2022,공항대로71길 57,,직거래,-
서울특별시 강서구 염창동,264-16,264,16,염창 이례타워벨리스,27.27,202207,13,"39,000",13,2022,공항대로71길 57,,직거래,-
서울특별시 강서구 염창동,264-16,264,16,염창 이례타워벨리스,27.27,202209,12,"39,000",12,2022,공항대로71길 57,,직거래,-
서울특별시 강서구 염창동,261,261,0,염창역한강투웨니퍼스트,29.98,202206,15,"28,600",3,2022,공항대로81길 36,,직거래,-
서울특별시 강서구 염창동,262,262,0,염창투웨니퍼스트,28.57,202205,20,"27,400",4,2019,공항대로81길 35,,중개거래,서울 강서구
서울특별시 강서구 염창동,262,262,0,염창투웨니퍼스트,28.57,202205,28,"29,250",10,2019,공항대로81길 35,,중개거래,서울 강서구
서울특별시 강서구 염창동,65,65,0,진영리버타운,33.86,202205,9,"26,500",5,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,34.23,202301,19,"27,800",5,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,33.08,202302,9,"28,200",8,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,33.08,202302,15,"26,700",2,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,32.93,202302,17,"27,900",9,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,33.08,202303,6,"27,900",6,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,34.06,202303,8,"29,000",8,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,34.06,202303,14,"26,500",2,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,34.23,202303,14,"26,900",7,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,34.23,202304,4,"29,700",4,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,65,65,0,진영리버타운,33.08,202304,17,"26,700",2,2019,양천로67길 71-3,,직거래,-
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202205,4,"11,400",4,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202205,10,"11,000",2,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202206,22,"11,400",3,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202208,11,"11,370",6,2012,공항대로 653-9,,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202208,13,"11,000",3,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202209,16,"11,400",2,2012,공항대로 653-9,,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202209,19,"11,300",5,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202209,20,"11,000",2,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202301,5,"11,200",4,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202302,23,"10,000",7,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,283-2,283,2,팔레시움,18.14,202304,13,"11,900",8,2012,공항대로 653-9,,중개거래,서울 강서구
서울특별시 강서구 염창동,262-4,262,4,한경 렉스플레이스,31.47,202205,6,"37,800",2,2021,공항대로75길 50,,직거래,-
서울특별시 강서구 염창동,262-4,262,4,한경 렉스플레이스,31.47,202205,6,"37,800",3,2021,공항대로75길 50,,직거래,-
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202205,6,"27,500",14,2018, ,,중개거래,서울 양천구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202205,9,"26,000",6,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202205,13,"26,000",5,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202205,16,"26,000",8,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202205,19,"27,100",9,2018, ,,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202206,11,"26,500",6,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202206,17,"26,850",7,2018, ,,중개거래,서울 양천구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202207,7,"26,900",10,2018, ,,중개거래,"서울 마포구, 서울 양천구"
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202208,2,"27,000",2,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202208,9,"26,000",4,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202208,10,"27,500",13,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202210,8,"27,400",12,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202301,6,"26,000",3,2018, ,,중개거래,경기 부천시
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202304,20,"25,300",5,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,266-12,266,12,한빛어반뉴스토리,28.69,202304,21,"25,400",10,2018, ,,중개거래,서울 강서구
서울특별시 강서구 염창동,263-9,263,9,현대가우스빌,52.48,202206,10,"27,800",3,2015,공항대로75길 49,,중개거래,서울 강서구
서울특별시 강서구 화곡동,24-126,24,126,"	(24-126)	",33.48,202207,11,"6,000",2,1995,화곡로42가길 9,,직거래,-
서울특별시 강서구 화곡동,24-126,24,126,"	(24-126)	",34,202207,11,"6,000",2,1995,화곡로42가길 9,,직거래,-
서울특별시 강서구 화곡동,24-126,24,126,"	(24-126)	",32,202303,16,"6,000",5,1995,화곡로42가길 9,,직거래,-
서울특별시 강서구 화곡동,24-137,24,137,"	(24-137)	",29.33,202302,16,"8,400",4,1997,화곡로42가길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,46-217,46,217,"	(46-217)	",29.7,202208,18,"10,100",2,1997,까치산로14길 26-16,,중개거래,서울 강서구
서울특별시 강서구 화곡동,899-15,899,15,"	(899-15)	",28.68,202211,21,"8,800",3,1997,강서로7길 20-12,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-15,918,15,"	(918-15)	",34.79,202208,22,"10,200",10,1997,강서로7길 52-3,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-15,918,15,"	(918-15)	",33.37,202211,29,"12,500",3,1997,강서로7길 52-3,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-15,918,15,"	(918-15)	",34.79,202212,10,"11,600",7,1997,강서로7길 52-3,,직거래,-
서울특별시 강서구 화곡동,918-15,918,15,"	(918-15)	",33.37,202304,4,"10,500",6,1997,강서로7길 52-3,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-15,918,15,"	(918-15)	",33.37,202304,6,"10,500",7,1997,강서로7길 52-3,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-2,918,2,"	(918-2)	",30,202211,29,"10,000",2,1998,강서로7길 20-32,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-2,918,2,"	(918-2)	",30,202212,24,"10,000",3,1998,강서로7길 20-32,,직거래,-
서울특별시 강서구 화곡동,924-2,924,2,"	(924-2)	",36.12,202208,24,"10,300",4,1996,월정로20길 62-8,,중개거래,서울 강서구
서울특별시 강서구 화곡동,24-113,24,113,(24-113),36.2,202209,5,"6,433",7,2018,초록마을로3길 33,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,22.68,202212,30,"22,900",2,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,28.22,202212,30,"22,900",7,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,23.14,202212,30,"20,500",2,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,22.68,202212,30,"22,900",3,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,24.84,202212,30,"22,900",3,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,23.14,202212,30,"20,500",3,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,22.68,202212,30,"22,900",4,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,24.84,202212,30,"22,900",4,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,23.14,202212,30,"20,500",4,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,22.68,202212,30,"20,500",5,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,24.84,202212,30,"22,900",5,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,23.14,202212,30,"20,500",5,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,29.45,202212,30,"23,500",6,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,28.22,202212,30,"22,900",6,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,903-11,903,11,KM파크빌,24.84,202212,30,"21,900",2,2019,강서로5가길 12,,직거래,-
서울특별시 강서구 화곡동,1111,1111,0,SJ라벨라,28.1,202208,23,"30,893",15,2020,화곡로 350,,직거래,-
서울특별시 강서구 화곡동,1111,1111,0,SJ라벨라,17.38,202208,30,"20,330",4,2020,화곡로 350,,직거래,-
서울특별시 강서구 화곡동,24-71,24,71,The Forest (화곡Ⅰ),29.29,202205,20,"35,500",5,2021,화곡로42나길 6-11,,직거래,-
서울특별시 강서구 화곡동,24-71,24,71,The Forest (화곡Ⅰ),28.84,202207,1,"35,000",6,2021,화곡로42나길 6-11,,직거래,-
서울특별시 강서구 화곡동,24-71,24,71,The Forest (화곡Ⅰ),29.29,202208,13,"36,000",6,2021,화곡로42나길 6-11,,직거래,-
서울특별시 강서구 화곡동,24-71,24,71,The Forest (화곡Ⅰ),29.96,202208,19,"35,600",5,2021,화곡로42나길 6-11,,직거래,-
서울특별시 강서구 화곡동,24-72,24,72,The Forest (화곡Ⅱ),29.96,202205,24,"36,500",8,2021,화곡로42나길 14-12,,직거래,-
서울특별시 강서구 화곡동,24-72,24,72,The Forest (화곡Ⅱ),29.96,202205,30,"35,600",5,2021,화곡로42나길 14-12,,직거래,-
서울특별시 강서구 화곡동,24-72,24,72,The Forest (화곡Ⅱ),29.96,202207,1,"36,300",7,2021,화곡로42나길 14-12,,직거래,-
서울특별시 강서구 화곡동,24-72,24,72,The Forest (화곡Ⅱ),29.96,202207,3,"35,600",3,2021,화곡로42나길 14-12,,직거래,-
서울특별시 강서구 화곡동,24-72,24,72,The Forest (화곡Ⅱ),29.96,202208,13,"35,600",4,2021,화곡로42나길 14-12,,직거래,-
서울특별시 강서구 화곡동,24-72,24,72,The Forest (화곡Ⅱ),29.02,202212,8,"36,400",8,2021,화곡로42나길 14-12,,직거래,-
서울특별시 강서구 화곡동,1107,1107,0,VIP오피스텔,34.56,202209,30,"11,400",8,1991,공항대로 426,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1107,1107,0,VIP오피스텔,34.56,202211,1,"11,800",6,1991,공항대로 426,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1107,1107,0,VIP오피스텔,34.56,202211,28,"12,000",10,1991,공항대로 426,,직거래,-
서울특별시 강서구 화곡동,1107,1107,0,VIP오피스텔,34.56,202211,28,"12,000",10,1991,공항대로 426,,직거래,-
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202206,7,"10,500",19,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202206,7,"10,000",15,2012,공항대로46길 28,,직거래,-
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,19.57,202207,15,"10,100",13,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202208,1,"9,600",16,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202208,4,"10,500",19,2012,공항대로46길 28,,중개거래,"서울 강서구, 서울 구로구"
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202208,17,"10,500",13,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202209,8,"10,400",13,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202209,20,"10,000",16,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.42,202211,1,"9,700",12,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202211,17,"10,000",13,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.97,202211,17,"10,000",12,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,18.42,202212,8,"10,200",19,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서 동도센트리움,19.57,202301,14,"10,100",15,2012,공항대로46길 28,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202206,28,"27,600",4,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202206,29,"27,800",4,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202208,18,"27,800",7,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202208,19,"28,100",8,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202209,15,"27,000",3,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202209,21,"27,500",6,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202210,1,"28,300",9,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202210,1,"27,100",5,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,1070-11,1070,11,강서2차 크라운팰리스,28.17,202210,1,"28,500",10,2020,화곡로 120,,직거래,-
서울특별시 강서구 화곡동,987-1,987,1,강서구청 파크뷰 에버,15.43,202205,16,"16,500",8,2020,화곡로 297,,중개거래,서울 강서구
서울특별시 강서구 화곡동,987-1,987,1,강서구청 파크뷰 에버,18.55,202208,9,"18,500",5,2020,화곡로 297,,중개거래,서울 강서구
서울특별시 강서구 화곡동,998-5,998,5,강서크라운팰리스,39.55,202205,12,"31,000",12,2019,화곡로 305,,중개거래,서울 강서구
서울특별시 강서구 화곡동,998-5,998,5,강서크라운팰리스,39.55,202205,31,"31,000",11,2019,화곡로 305,,중개거래,서울 강서구
서울특별시 강서구 화곡동,998-5,998,5,강서크라운팰리스,29.98,202208,16,"24,700",5,2019,화곡로 305,,중개거래,서울 강서구
서울특별시 강서구 화곡동,998-5,998,5,강서크라운팰리스,39.55,202303,26,"27,800",2,2019,화곡로 305,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1065-6,1065,6,강서포스텔,34.1,202209,13,"14,100",6,1998,강서로33길 19,20221021,중개거래,서울 강서구
서울특별시 강서구 화곡동,1065-6,1065,6,강서포스텔,34.1,202209,13,"14,100",6,1998,강서로33길 19,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1065-6,1065,6,강서포스텔,42.16,202210,7,"15,400",7,1998,강서로33길 19,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1111-3,1111,3,경동엠파이어스테이트,18.61,202208,16,"10,400",12,2012,화곡로 344,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1111-3,1111,3,경동엠파이어스테이트,18.61,202303,2,"10,400",18,2012,화곡로 344,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202205,18,"10,000",4,2013,강서로 187,,중개거래,서울 영등포구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,16.1,202205,20,"10,500",13,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,16.1,202205,30,"10,500",13,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202206,10,"14,000",10,2013,강서로 187,,직거래,-
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202207,16,"9,800",3,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202207,22,"10,000",6,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202208,1,"10,500",12,2013,강서로 187,,직거래,-
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202208,24,"10,300",6,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,16.1,202209,5,"10,300",2,2013,강서로 187,,중개거래,"서울 강서구, 서울 구로구"
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,16.1,202209,30,"10,300",2,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202210,27,"11,000",3,2013,강서로 187,,중개거래,서울 구로구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202211,14,"10,300",8,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202212,2,"10,400",7,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202212,15,"10,300",7,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202302,11,"10,200",5,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1051-1,1051,1,경동엠파이어시티 101동,15.63,202304,11,"10,150",8,2013,강서로 187,,중개거래,서울 강서구
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202207,29,"35,000",8,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202208,23,"34,400",6,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202208,23,"43,100",2,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202208,23,"34,400",3,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202208,23,"32,600",2,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202208,27,"34,400",4,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202209,20,"34,100",4,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202210,13,"35,000",7,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202210,24,"35,000",6,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202210,26,"35,000",6,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.97,202211,25,"34,100",5,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202212,9,"35,000",9,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202212,11,"34,100",3,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202212,12,"34,600",5,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202212,19,"34,600",5,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202301,4,"34,600",4,2021,화곡로42나길 14-6,,직거래,-
서울특별시 강서구 화곡동,24-69,24,69,나인스퀘어,29.92,202301,4,"34,600",3,2021,화곡로42나길 14-6,20230131,직거래,-
서울특별시 강서구 화곡동,920-15,920,15,남광아파트,48.49,202205,6,"29,000",8,null,월정로20길 51,,중개거래,서울 강서구
서울특별시 강서구 화곡동,901-1,901,1,네스트인,28.54,202209,26,"40,000",3,2022,강서로7길 23,,직거래,-
서울특별시 강서구 화곡동,901-1,901,1,네스트인,19.93,202210,6,"35,300",5,2022,강서로7길 23,,직거래,-
서울특별시 강서구 화곡동,901-1,901,1,네스트인,19.93,202210,13,"34,300",3,2022,강서로7길 23,,직거래,-
서울특별시 강서구 화곡동,24-150,24,150,더 베네치아 스위트,31.57,202205,16,"32,800",6,2021,까치산로 77-2,,직거래,-
서울특별시 강서구 화곡동,24-150,24,150,더 베네치아 스위트,31.57,202205,20,"32,800",6,2021,까치산로 77-2,,직거래,-
서울특별시 강서구 화곡동,371-21,371,21,덕용팰리체,49.56,202206,20,"36,000",7,2018,가로공원로 200,,중개거래,서울 강서구
서울특별시 강서구 화곡동,371-21,371,21,덕용팰리체,49.56,202208,30,"32,500",6,2018,가로공원로 200,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-14,918,14,도양라비앙아파트,56.68,202205,31,"28,700",8,2016,곰달래로22길 15,,중개거래,서울 강서구
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202205,5,"23,700",4,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,21.2,202205,6,"28,100",16,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,21.2,202205,16,"27,700",14,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202205,21,"24,900",14,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,22.71,202205,24,"29,000",11,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202205,27,"24,900",10,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202205,28,"25,300",16,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,21.2,202205,28,"28,100",17,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,21.2,202205,28,"27,500",12,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,22.71,202206,1,"28,700",9,2022,화곡로 295,20221227,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,22.71,202206,1,"28,700",8,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,1,"24,900",13,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,1,"25,300",15,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,17.59,202206,2,"25,300",18,2022,화곡로 295,,직거래,-
서울특별시 강서구 화곡동,987-3,987,3,르미엘,22.71,202206,3,"29,000",10,2022,화곡로 295,,직거래,-
